,predict
4785,0.086071074
4786,0.08823314
4787,0.06263134
4788,-0.003709659
4789,0.1794473
4790,0.19327536
4791,0.13943695
4792,0.17551129
4793,0.3626135
4794,0.36997676
4795,0.3820279
4796,0.37213868
4797,0.39407158
4798,0.43971103
4799,0.50125915
4800,0.4906062
4801,0.45738173
4802,0.38055825
4803,0.26803666
4804,0.19396442
4805,0.14967377
4806,0.13094315
4807,0.08595452
4808,0.06710529
4809,0.07488859
4810,0.072480924
4811,0.028358027
4812,0.0023409873
4813,0.1630533
4814,0.17558123
4815,0.13930146
4816,0.19965123
4817,0.3348887
4818,0.34258568
4819,0.40558082
4820,0.3955806
4821,0.42635077
4822,0.4592092
4823,0.43548554
4824,0.40300864
4825,0.37423187
4826,0.35273468
4827,0.28562373
4828,0.21829826
4829,0.18874922
4830,0.15615046
4831,0.14052418
4832,0.11430789
4833,0.10812917
4834,0.08985394
4835,0.06677415
4836,0.06364526
4837,0.0814628
4838,0.045509577
4839,0.0361669
4840,0.13776726
4841,0.3253795
4842,0.438389
4843,0.57883084
4844,0.46373945
4845,0.43423247
4846,0.4580289
4847,0.3685056
4848,0.29395717
4849,0.23271897
4850,0.19820112
4851,0.16682354
4852,0.17354897
4853,0.1599927
4854,0.18115634
4855,0.13989033
4856,0.073012225
4857,0.0661708
4858,0.07950765
4859,0.051954478
4860,0.036353216
4861,0.09628414
4862,0.098591544
4863,0.10078029
4864,0.19381413
4865,0.35729665
4866,0.47944826
4867,0.4856847
4868,0.3501212
4869,0.41400635
4870,0.42269188
4871,0.4380777
4872,0.414221
4873,0.39242166
4874,0.35904187
4875,0.30875677
4876,0.23067693
4877,0.17339069
4878,0.14950798
4879,0.10271725
4880,0.07743276
4881,0.077191815
4882,0.08207454
4883,0.05224204
4884,0.020106569
4885,0.12285235
4886,0.17223126
4887,0.1282243
4888,0.21241522
4889,0.32559532
4890,0.3833962
4891,0.49826676
4892,0.35668045
4893,0.34225723
4894,0.40568763
4895,0.36385322
4896,0.37063006
4897,0.40542138
4898,0.38679817
4899,0.3788498
4900,0.3158692
4901,0.22042736
4902,0.13618712
4903,0.09374988
4904,0.07453486
4905,0.082352236
4906,0.07654801
4907,0.04155317
4908,0.03486731
4909,0.15429509
4910,0.12994726
4911,0.12564586
4912,0.17748934
4913,0.3573978
4914,0.35734814
4915,0.31011245
4916,0.29550117
4917,0.3153327
4918,0.3470415
4919,0.4621274
4920,0.5292033
4921,0.5748101
4922,0.46828067
4923,0.40475512
4924,0.32255465
4925,0.21653284
4926,0.15801811
4927,0.12792711
4928,0.102965996
4929,0.09697374
4930,0.09285139
4931,0.07556508
4932,0.07921854
4933,0.119074635
4934,0.11819687
4935,0.122054726
4936,0.17240903
4937,0.3370642
4938,0.47350937
4939,0.5157302
4940,0.40656513
4941,0.37362725
4942,0.4712999
4943,0.39868557
4944,0.46614194
4945,0.4511463
4946,0.26124135
4947,0.22251137
4948,0.20960735
4949,0.16705944
4950,0.14823839
4951,0.12001811
4952,0.08617051
4953,0.09568912
4954,0.10137152
4955,0.07063337
4956,0.057497516
4957,0.13488224
4958,0.1073115
4959,0.09940181
4960,0.16446494
4961,0.36410987
4962,0.44940656
4963,0.48066694
4964,0.41761428
4965,0.3975808
4966,0.41191047
4967,0.40489852
4968,0.34202415
4969,0.36329004
4970,0.31655312
4971,0.25671005
4972,0.22429293
4973,0.16417229
4974,0.120279625
4975,0.06755975
4976,0.06159745
4977,0.08344652
4978,0.07148671
4979,0.030545764
4980,0.08832446
4981,0.1735678
4982,0.14362313
4983,0.13499133
4984,0.18938337
4985,0.34440506
4986,0.3925141
4987,0.3792886
4988,0.3920741
4989,0.3733921
4990,0.44738042
4991,0.46879852
4992,0.41921544
4993,0.39948034
4994,0.32238024
4995,0.2947861
4996,0.2887354
4997,0.22256939
4998,0.17969888
4999,0.0690853
5000,0.053218395
5001,0.089304134
5002,0.08346521
5003,0.0543658
5004,0.018883154
5005,0.17512797
5006,0.14668922
5007,0.1484095
5008,0.24420309
5009,0.31974167
5010,0.39596844
5011,0.4066314
5012,0.3585813
5013,0.4018681
5014,0.39609456
5015,0.39702654
5016,0.38078994
5017,0.40974402
5018,0.38632846
5019,0.2847997
5020,0.22693491
5021,0.14172311
5022,0.11226539
5023,0.10495754
5024,0.07985161
5025,0.08013065
5026,0.07944538
5027,0.06243193
5028,0.0916813
5029,0.1486058
5030,0.12737235
5031,0.1725587
5032,0.19756094
5033,0.34381878
5034,0.46673042
5035,0.45189893
5036,0.478903
5037,0.46165675
5038,0.4539351
5039,0.43588787
5040,0.39272207
5041,0.43411475
5042,0.39168704
5043,0.2937914
5044,0.24098533
5045,0.2218319
5046,0.18339686
5047,0.12471132
5048,0.09427522
5049,0.099991694
5050,0.09725241
5051,0.08054167
5052,0.050986156
5053,0.14711756
5054,0.15534198
5055,0.15939711
5056,0.18192783
5057,0.34326923
5058,0.46469116
5059,0.5209508
5060,0.42605233
5061,0.35618657
5062,0.35237867
5063,0.32449555
5064,0.37323284
5065,0.45026088
5066,0.4112798
5067,0.33890277
5068,0.35351545
5069,0.25175157
5070,0.17877486
5071,0.098133355
5072,0.07359993
5073,0.09197724
5074,0.08582784
5075,0.06481003
5076,0.061697006
5077,0.13783419
5078,0.15728268
5079,0.1769217
5080,0.20079046
5081,0.36115965
5082,0.43932128
5083,0.42841953
5084,0.41841555
5085,0.41872978
5086,0.42173195
5087,0.43400502
5088,0.40996325
5089,0.38913465
5090,0.3924451
5091,0.34843594
5092,0.31140196
5093,0.2467972
5094,0.1395878
5095,0.0912969
5096,0.09250313
5097,0.10207417
5098,0.09276512
5099,0.059332304
5100,0.09884918
5101,0.18273968
5102,0.11373398
5103,0.12438872
5104,0.18252689
5105,0.33739305
5106,0.41421825
5107,0.45104504
5108,0.45485944
5109,0.40032756
5110,0.46658927
5111,0.47781128
5112,0.42555308
5113,0.387289
5114,0.3353966
5115,0.2651975
5116,0.19571158
5117,0.155187
5118,0.13496807
5119,0.117710434
5120,0.10043546
5121,0.09660824
5122,0.085191816
5123,0.07209785
5124,0.085905254
5125,0.11291973
5126,0.09850553
5127,0.14623882
5128,0.15588358
5129,0.29039413
5130,0.35771668
5131,0.41690946
5132,0.45371014
5133,0.45318705
5134,0.48947042
5135,0.47967046
5136,0.44096947
5137,0.34325874
5138,0.27993888
5139,0.22430517
5140,0.16501515
5141,0.12021918
5142,0.10887818
5143,0.097662106
5144,0.083870426
5145,0.090601504
5146,0.07544248
5147,0.062839255
5148,0.1272138
5149,0.12829907
5150,0.09124866
5151,0.1384961
5152,0.16712433
5153,0.31901592
5154,0.41091222
5155,0.46842897
5156,0.57313806
5157,0.5352659
5158,0.46567428
5159,0.39905226
5160,0.38849735
5161,0.40316862
5162,0.27715278
5163,0.19149472
5164,0.18002547
5165,0.16667691
5166,0.14223944
5167,0.11836539
5168,0.10178375
5169,0.0993263
5170,0.08564623
5171,0.06953782
5172,0.08868143
5173,0.11295442
5174,0.08961384
5175,0.16228727
5176,0.17074777
5177,0.3110848
5178,0.4769153
5179,0.5440818
5180,0.54571
5181,0.4326055
5182,0.39789563
5183,0.41721112
5184,0.41619855
5185,0.30934426
5186,0.2257329
5187,0.18638976
5188,0.15218012
5189,0.13755196
5190,0.120124385
5191,0.096410304
5192,0.08865165
5193,0.10176507
5194,0.08417479
5195,0.071635105
5196,0.13620332
5197,0.13958982
5198,0.10235668
5199,0.1521199
5200,0.16102915
5201,0.38482934
5202,0.4931593
5203,0.50803626
5204,0.47687554
5205,0.4164217
5206,0.41692436
5207,0.44208443
5208,0.45616943
5209,0.3899619
5210,0.27462363
5211,0.25357267
5212,0.21141404
5213,0.17095616
5214,0.12499636
5215,0.10193498
5216,0.097672805
5217,0.1060895
5218,0.08252464
5219,0.052933887
5220,0.11293164
5221,0.14147326
5222,0.062257253
5223,0.1331424
5224,0.15966088
5225,0.3860335
5226,0.52686006
5227,0.41279608
5228,0.43923974
5229,0.40787894
5230,0.47012573
5231,0.49296874
5232,0.3826884
5233,0.40055835
5234,0.27925354
5235,0.20510128
5236,0.15595502
5237,0.1435571
5238,0.12660432
5239,0.11503355
5240,0.10359374
5241,0.1103982
5242,0.08633799
5243,0.090398714
5244,0.14359191
5245,0.14267841
5246,0.13079128
5247,0.16888316
5248,0.13086791
5249,0.31452787
5250,0.422346
5251,0.4157123
5252,0.48075622
5253,0.50918037
5254,0.5224683
5255,0.49631935
5256,0.4761123
5257,0.4563679
5258,0.37762338
5259,0.2927733
5260,0.23508069
5261,0.17880645
5262,0.14944094
5263,0.11542682
5264,0.10998607
5265,0.10835128
5266,0.09081056
5267,0.0678974
5268,0.070148386
5269,0.14324632
5270,0.11382081
5271,0.16632135
5272,0.16566016
5273,0.44301957
5274,0.51369584
5275,0.5256733
5276,0.46653336
5277,0.42104232
5278,0.42391795
5279,0.39784247
5280,0.35466576
5281,0.3466388
5282,0.28286675
5283,0.225048
5284,0.17598537
5285,0.1595781
5286,0.15685245
5287,0.1364777
5288,0.124011114
5289,0.11839836
5290,0.09631258
5291,0.08023441
5292,0.077537045
5293,0.078443825
5294,0.048866794
5295,0.027310371
5296,0.07210775
5297,0.34566402
5298,0.36764416
5299,0.6054778
5300,0.5339578
5301,0.35997128
5302,0.4940024
5303,0.41434294
5304,0.4365229
5305,0.37840772
5306,0.31957948
5307,0.26508993
5308,0.21243843
5309,0.1590969
5310,0.14343046
5311,0.119842514
5312,0.1059295
5313,0.102182135
5314,0.08043437
5315,0.06762591
5316,0.07146084
5317,0.06163744
5318,0.026294544
5319,0.09866843
5320,0.15222046
5321,0.34662947
5322,0.48807847
5323,0.48512048
5324,0.40209478
5325,0.3928364
5326,0.3788608
5327,0.35595122
5328,0.3422941
5329,0.2839372
5330,0.25089216
5331,0.26788586
5332,0.24850853
5333,0.25733516
5334,0.25901926
5335,0.13202474
5336,0.048331104
5337,0.08885829
5338,0.081016965
5339,0.074041106
5340,0.055998497
5341,0.09647286
5342,0.13437122
5343,0.20114881
5344,0.16839981
5345,0.39074093
5346,0.44544226
5347,0.42918354
5348,0.395486
5349,0.44382954
5350,0.4483236
5351,0.46566343
5352,0.43068844
5353,0.2700861
5354,0.24351887
5355,0.20737422
5356,0.17101116
5357,0.14583462
5358,0.12223668
5359,0.10131116
5360,0.09642471
5361,0.07686741
5362,0.057454206
5363,0.076304965
5364,0.095574304
5365,0.077392
5366,0.110429406
5367,0.16139361
5368,0.15888691
5369,0.42420185
5370,0.50100905
5371,0.48490322
5372,0.39048862
5373,0.39401388
5374,0.37760934
5375,0.4142567
5376,0.5642081
5377,0.4591154
5378,0.3341274
5379,0.28661633
5380,0.1985749
5381,0.16472745
5382,0.14157923
5383,0.107498944
5384,0.0930212
5385,0.09138888
5386,0.077456355
5387,0.072324134
5388,0.09227365
5389,0.102403186
5390,0.10175635
5391,0.15793423
5392,0.1641828
5393,0.39655656
5394,0.51877713
5395,0.50608367
5396,0.37437117
5397,0.43765032
5398,0.44445127
5399,0.4990784
5400,0.56450605
5401,0.45762646
5402,0.31543386
5403,0.23064324
5404,0.16161838
5405,0.13233961
5406,0.12088083
5407,0.10229698
5408,0.09359525
5409,0.07765713
5410,0.049870662
5411,0.066205025
5412,0.12575763
5413,0.10909322
5414,0.13672194
5415,0.20559543
5416,0.1764167
5417,0.3810306
5418,0.45454568
5419,0.4475823
5420,0.4837607
5421,0.40357757
5422,0.43570274
5423,0.47359496
5424,0.47113746
5425,0.38637173
5426,0.2935055
5427,0.22877997
5428,0.14883824
5429,0.12980555
5430,0.12670282
5431,0.110905975
5432,0.088421226
5433,0.0712484
5434,0.059504896
5435,0.08044414
5436,0.07758178
5437,0.1002032
5438,0.14812171
5439,0.19950043
5440,0.16240357
5441,0.40551627
5442,0.46647978
5443,0.45218188
5444,0.4208451
5445,0.5481696
5446,0.5301003
5447,0.5260091
5448,0.46611464
5449,0.32858926
5450,0.30636674
5451,0.21894962
5452,0.19776548
5453,0.18808368
5454,0.1705749
5455,0.1189469
5456,0.09452151
5457,0.095435366
5458,0.092101894
5459,0.08062223
5460,0.043166302
5461,0.07715311
5462,0.11561431
5463,0.16716023
5464,0.14538497
5465,0.3543177
5466,0.34411103
5467,0.37575176
5468,0.43609726
5469,0.4623037
5470,0.4837377
5471,0.5055981
5472,0.40957803
5473,0.34245712
5474,0.23967993
5475,0.18094954
5476,0.16679728
5477,0.18411218
5478,0.18277954
5479,0.0786868
5480,0.05881805
5481,0.09466088
5482,0.07615864
5483,0.06969978
5484,0.050568916
5485,0.08457171
5486,0.1558532
5487,0.18070196
5488,0.18077396
5489,0.41792732
5490,0.41552544
5491,0.44856143
5492,0.4533288
5493,0.50406814
5494,0.48648995
5495,0.5038066
5496,0.4216712
5497,0.23709133
5498,0.17933342
5499,0.1619996
5500,0.1453297
5501,0.13945475
5502,0.11269129
5503,0.06856834
5504,0.08482443
5505,0.08255806
5506,0.06264906
5507,0.055386327
5508,0.12087113
5509,0.11283568
5510,0.1491628
5511,0.16489506
5512,0.15095878
5513,0.3891803
5514,0.4294061
5515,0.49944448
5516,0.5188054
5517,0.38149023
5518,0.43495828
5519,0.42162025
5520,0.40152127
5521,0.309497
5522,0.21838047
5523,0.17081788
5524,0.14977117
5525,0.14875607
5526,0.12768407
5527,0.11219519
5528,0.080532864
5529,0.07322493
5530,0.07257006
5531,0.08394295
5532,0.07384916
5533,0.095964864
5534,0.120875254
5535,0.15346877
5536,0.15846342
5537,0.3770957
5538,0.42516798
5539,0.4586289
5540,0.4531303
5541,0.5653517
5542,0.56932014
5543,0.49906468
5544,0.35833886
5545,0.28591412
5546,0.24611923
5547,0.19245018
5548,0.15322545
5549,0.1347795
5550,0.13873698
5551,0.11822274
5552,0.10361414
5553,0.07695864
5554,0.07314528
5555,0.07983484
5556,0.074570775
5557,0.070950456
5558,0.14060923
5559,0.15629578
5560,0.19632468
5561,0.39608258
5562,0.40725112
5563,0.42267275
5564,0.47534305
5565,0.47357184
5566,0.455778
5567,0.44409615
5568,0.3144536
5569,0.28045577
5570,0.22127871
5571,0.18515562
5572,0.15835083
5573,0.17540908
5574,0.16230543
5575,0.11913534
5576,0.067670986
5577,0.081107676
5578,0.069058105
5579,0.06570836
5580,0.052713677
5581,0.1043073
5582,0.11615573
5583,0.15621223
5584,0.17425682
5585,0.3984096
5586,0.44154978
5587,0.43877757
5588,0.41121995
5589,0.46926135
5590,0.5367057
5591,0.65171343
5592,0.55176467
5593,0.3817407
5594,0.36018807
5595,0.2141776
5596,0.14871825
5597,0.1415044
5598,0.12530716
5599,0.107475564
5600,0.09166603
5601,0.07027971
5602,0.05708617
5603,0.052773908
5604,0.03465189
5605,0.071815394
5606,0.14008634
5607,0.16030605
5608,0.1823036
5609,0.41306084
5610,0.39548206
5611,0.42279667
5612,0.41184312
5613,0.42994207
5614,0.44214046
5615,0.5291093
5616,0.49384105
5617,0.4808268
5618,0.4568028
5619,0.34336984
5620,0.23740426
5621,0.19810906
5622,0.18029553
5623,0.14167409
5624,0.108645774
5625,0.10239968
5626,0.099736266
5627,0.09533012
5628,0.073086515
5629,0.093692124
5630,0.15799713
5631,0.16508484
5632,0.1664123
5633,0.40141827
5634,0.3944797
5635,0.47764814
5636,0.42767286
5637,0.44872916
5638,0.433874
5639,0.51108813
5640,0.41241378
5641,0.4140023
5642,0.3594575
5643,0.2713846
5644,0.19529103
5645,0.15306929
5646,0.13675176
5647,0.11949835
5648,0.10666786
5649,0.08863864
5650,0.08500752
5651,0.079565644
5652,0.07644726
5653,0.12169156
5654,0.14338443
5655,0.10799699
5656,0.18344802
5657,0.37849107
5658,0.36243778
5659,0.4703706
5660,0.40598577
5661,0.38819486
5662,0.37131792
5663,0.47685564
5664,0.40226215
5665,0.42683434
5666,0.52406394
5667,0.4954607
5668,0.4292472
5669,0.25738436
5670,0.16560364
5671,0.120769665
5672,0.10777949
5673,0.10448265
5674,0.095668316
5675,0.07811026
5676,0.044946283
5677,0.13414381
5678,0.18911175
5679,0.15908119
5680,0.1961905
5681,0.394552
5682,0.41642517
5683,0.44192278
5684,0.38007897
5685,0.4097914
5686,0.36824
5687,0.51084757
5688,0.40273792
5689,0.42509484
5690,0.37196666
5691,0.38142395
5692,0.30251884
5693,0.19731528
5694,0.14040883
5695,0.1124445
5696,0.10445905
5697,0.09843646
5698,0.08893187
5699,0.06375575
5700,0.07069101
5701,0.12411897
5702,0.13848895
5703,0.106325865
5704,0.18243878
5705,0.33181587
5706,0.37872273
5707,0.50200254
5708,0.41840613
5709,0.37842953
5710,0.43756336
5711,0.48978937
5712,0.48141992
5713,0.49550438
5714,0.43986112
5715,0.3478263
5716,0.25073013
5717,0.20178097
5718,0.16764197
5719,0.1282489
5720,0.10875954
5721,0.09810303
5722,0.09600891
5723,0.08746862
5724,0.08149367
5725,0.09957653
5726,0.1394763
5727,0.12545204
5728,0.17409499
5729,0.32546258
5730,0.35276133
5731,0.49173182
5732,0.44548994
5733,0.44423681
5734,0.43999612
5735,0.51591474
5736,0.47482878
5737,0.4294644
5738,0.37945414
5739,0.30918622
5740,0.26153523
5741,0.22068131
5742,0.17392409
5743,0.12175849
5744,0.113624096
5745,0.10968466
5746,0.1015684
5747,0.086219616
5748,0.07624406
5749,0.11411673
5750,0.13843417
5751,0.1060393
5752,0.20919034
5753,0.34729427
5754,0.41560364
5755,0.44538778
5756,0.4017325
5757,0.40202945
5758,0.41540658
5759,0.45949757
5760,0.41446382
5761,0.37288687
5762,0.36675733
5763,0.31906796
5764,0.25364444
5765,0.21479142
5766,0.17950831
5767,0.13443021
5768,0.1191293
5769,0.109468214
5770,0.10106435
5771,0.082881495
5772,0.062254883
5773,0.07860212
5774,0.073803216
5775,0.054896012
5776,0.1455864
5777,0.2842127
5778,0.3596354
5779,0.51137537
5780,0.5165286
5781,0.45525062
5782,0.43830734
5783,0.40933812
5784,0.3376326
5785,0.3274559
5786,0.27528238
5787,0.22171676
5788,0.21839397
5789,0.20470509
5790,0.15823053
5791,0.117616445
5792,0.09005608
5793,0.09150085
5794,0.08939032
5795,0.07653199
5796,0.045780495
5797,0.11393629
5798,0.16560304
5799,0.16153717
5800,0.24436155
5801,0.41737038
5802,0.4195217
5803,0.35731393
5804,0.42488384
5805,0.41749358
5806,0.50522923
5807,0.5854402
5808,0.522405
5809,0.39760548
5810,0.27614546
5811,0.16955951
5812,0.14797325
5813,0.13376233
5814,0.119108535
5815,0.10453668
5816,0.078663304
5817,0.07200354
5818,0.08620265
5819,0.08336073
5820,0.10413994
5821,0.18355557
5822,0.2008444
5823,0.17273368
5824,0.22792229
5825,0.33663094
5826,0.38276666
5827,0.45040005
5828,0.43783033
5829,0.41360366
5830,0.506896
5831,0.46618348
5832,0.32031512
5833,0.32768983
5834,0.3157973
5835,0.21303417
5836,0.16864698
5837,0.14509289
5838,0.10629317
5839,0.11147347
5840,0.09899902
5841,0.08691737
5842,0.09928337
5843,0.10965053
5844,0.11679575
5845,0.12755959
5846,0.15444805
5847,0.13040726
5848,0.164909
5849,0.3515664
5850,0.41793084
5851,0.4377548
5852,0.4126643
5853,0.48943323
5854,0.52623904
5855,0.6622956
5856,0.5443992
5857,0.4315148
5858,0.37297887
5859,0.26412663
5860,0.17774248
5861,0.14540465
5862,0.1282671
5863,0.11007833
5864,0.099013895
5865,0.0832288
5866,0.06754425
5867,0.049365878
5868,0.054343104
5869,0.13577528
5870,0.13946615
5871,0.15582284
5872,0.18165053
5873,0.32498854
5874,0.33154383
5875,0.33260405
5876,0.43911213
5877,0.44527954
5878,0.67972857
5879,0.6041274
5880,0.3856198
5881,0.27666295
5882,0.20752531
5883,0.17218317
5884,0.15161723
5885,0.13383554
5886,0.12355553
5887,0.10818051
5888,0.07809439
5889,0.07227297
5890,0.081198215
5891,0.073022775
5892,0.068464294
5893,0.14553435
5894,0.16291949
5895,0.15816838
5896,0.21347106
5897,0.30471265
5898,0.34824702
5899,0.38197052
5900,0.37101686
5901,0.46222264
5902,0.55659616
5903,0.5333055
5904,0.42932075
5905,0.38845915
5906,0.37342003
5907,0.28484607
5908,0.223602
5909,0.19822153
5910,0.14593288
5911,0.10011095
5912,0.088083856
5913,0.08758553
5914,0.0818973
5915,0.05316952
5916,-0.0001962483
5917,0.07977539
5918,0.16281277
5919,0.18857956
5920,0.22156113
5921,0.31073505
5922,0.35908544
5923,0.32679993
5924,0.4191836
5925,0.4725179
5926,0.5405263
5927,0.51458746
5928,0.37348625
5929,0.32545435
5930,0.25969884
5931,0.18268237
5932,0.15761243
5933,0.14857903
5934,0.11756372
5935,0.08148418
5936,0.07285778
5937,0.073237315
5938,0.06869178
5939,0.052078612
5940,0.11212688
5941,0.16461219
5942,0.19556686
5943,0.19537838
5944,0.2055802
5945,0.29458505
5946,0.3200888
5947,0.35761604
5948,0.46697283
5949,0.5640408
5950,0.6634993
5951,0.6429177
5952,0.4248036
5953,0.36931682
5954,0.2856327
5955,0.19349281
5956,0.15378226
5957,0.13663198
5958,0.12902722
5959,0.112623006
5960,0.084397666
5961,0.06979428
5962,0.07376541
5963,0.057890296
5964,0.04908666
5965,0.11634793
5966,0.1632246
5967,0.18424958
5968,0.21253283
5969,0.2979849
5970,0.29597598
5971,0.35826945
5972,0.37338865
5973,0.40793002
5974,0.54050785
5975,0.539466
5976,0.4962119
5977,0.37973964
5978,0.30340156
5979,0.27937606
5980,0.23142236
5981,0.18101312
5982,0.12381074
5983,0.089960694
5984,0.08175637
5985,0.08527976
5986,0.079180755
5987,0.055483192
5988,0.0830366
5989,0.18500617
5990,0.17775333
5991,0.16383308
5992,0.22278604
5993,0.31763348
5994,0.3986863
5995,0.47675472
5996,0.41460598
5997,0.43184268
5998,0.4824397
5999,0.43058896
6000,0.43384385
6001,0.37782115
6002,0.34776637
6003,0.2952391
6004,0.26367426
6005,0.20189169
6006,0.13147736
6007,0.095529005
6008,0.08682704
6009,0.092596576
6010,0.084886484
6011,0.055174284
6012,0.06835936
6013,0.18656275
6014,0.18629733
6015,0.1856604
6016,0.20303285
6017,0.29032046
6018,0.34070578
6019,0.40419972
6020,0.44257265
6021,0.43087703
6022,0.5021425
6023,0.46417361
6024,0.42914796
6025,0.38433835
6026,0.26006937
6027,0.22891347
6028,0.19329499
6029,0.15544039
6030,0.12793718
6031,0.07671689
6032,0.067778215
6033,0.08147408
6034,0.06526609
6035,0.04872237
6036,0.09971765
6037,0.17890576
6038,0.17858006
6039,0.22273147
6040,0.2177985
6041,0.3155313
6042,0.34258437
6043,0.37870646
6044,0.40522212
6045,0.4061283
6046,0.4540035
6047,0.49552578
6048,0.46724248
6049,0.43880975
6050,0.3567976
6051,0.34317473
6052,0.30379343
6053,0.22651657
6054,0.1745846
6055,0.120916665
6056,0.094006
6057,0.09488489
6058,0.09168258
6059,0.078329325
6060,0.048536696
6061,0.118217394
6062,0.18780951
6063,0.23636925
6064,0.19190748
6065,0.31576845
6066,0.3767342
6067,0.37435263
6068,0.44567645
6069,0.3948605
6070,0.5130265
6071,0.5226869
6072,0.52165407
6073,0.414971
6074,0.38076514
6075,0.3298788
6076,0.2731017
6077,0.22586541
6078,0.19004796
6079,0.12291914
6080,0.095302075
6081,0.103450924
6082,0.10014853
6083,0.0858874
6084,0.04723367
6085,0.11528777
6086,0.16462737
6087,0.19908658
6088,0.18557
6089,0.2919147
6090,0.34077847
6091,0.37539124
6092,0.37518668
6093,0.40739506
6094,0.46193665
6095,0.46833897
6096,0.47286648
6097,0.3919512
6098,0.2938558
6099,0.3463718
6100,0.2581487
6101,0.1667888
6102,0.12385789
6103,0.08654225
6104,0.074751675
6105,0.085683614
6106,0.07516906
6107,0.05458179
6108,0.11945516
6109,0.20854561
6110,0.15050572
6111,0.1975636
6112,0.19534506
6113,0.2751058
6114,0.4355752
6115,0.38674653
6116,0.46558285
6117,0.38023335
6118,0.45887166
6119,0.43219566
6120,0.4693671
6121,0.3739351
6122,0.29904842
6123,0.2699964
6124,0.2326223
6125,0.2044471
6126,0.17127994
6127,0.08851281
6128,0.05148922
6129,0.080271035
6130,0.081118576
6131,0.06390931
6132,0.05814928
6133,0.20275512
6134,0.2323162
6135,0.2411156
6136,0.1970579
6137,0.2769122
6138,0.4380154
6139,0.45996356
6140,0.5439622
6141,0.42124766
6142,0.4328351
6143,0.43119824
6144,0.41142136
6145,0.30794644
6146,0.20122728
6147,0.20945294
6148,0.17957005
6149,0.17575076
6150,0.17276336
6151,0.077200934
6152,0.05222743
6153,0.09220973
6154,0.08334508
6155,0.07204486
6156,0.10128865
6157,0.19969958
6158,0.17988259
6159,0.22135144
6160,0.17351788
6161,0.28586993
6162,0.40000826
6163,0.42669177
6164,0.5419048
6165,0.4634899
6166,0.5669746
6167,0.5044312
6168,0.3980546
6169,0.37057894
6170,0.28442818
6171,0.21556562
6172,0.18308152
6173,0.16284984
6174,0.14711787
6175,0.12136409
6176,0.10420672
6177,0.09779135
6178,0.08779687
6179,0.07825631
6180,0.07237918
6181,0.11839132
6182,0.09012522
6183,0.19759429
6184,0.21812007
6185,0.2866788
6186,0.3392734
6187,0.4584869
6188,0.44066393
6189,0.47690457
6190,0.472251
6191,0.48072642
6192,0.4399693
6193,0.3119945
6194,0.25386566
6195,0.2333587
6196,0.20010096
6197,0.201559
6198,0.1843152
6199,0.09245776
6200,0.07823396
6201,0.099337116
6202,0.09520776
6203,0.0779226
6204,0.06466128
6205,0.18979914
6206,0.19896236
6207,0.21831603
6208,0.19038045
6209,0.35228348
6210,0.48421663
6211,0.50092447
6212,0.52101076
6213,0.4974125
6214,0.48902696
6215,0.42518455
6216,0.3811745
6217,0.28277078
6218,0.17176524
6219,0.163736
6220,0.15840109
6221,0.15416127
6222,0.1555479
6223,0.0797202
6224,0.0726907
6225,0.08541406
6226,0.07312523
6227,0.062125087
6228,0.06311046
6229,0.15086995
6230,0.18753484
6231,0.21700177
6232,0.18601823
6233,0.33968782
6234,0.4395576
6235,0.4460925
6236,0.5226311
6237,0.47646886
6238,0.42724448
6239,0.34853238
6240,0.29625946
6241,0.21686101
6242,0.14115234
6243,0.14345965
6244,0.1725601
6245,0.20931083
6246,0.23382509
6247,0.13043378
6248,0.050482623
6249,0.10723731
6250,0.0889679
6251,0.06314342
6252,0.07873768
6253,0.16738579
6254,0.19823724
6255,0.21692568
6256,0.18893878
6257,0.3126362
6258,0.5354507
6259,0.53799677
6260,0.51578766
6261,0.45691985
6262,0.48613083
6263,0.46413422
6264,0.38204294
6265,0.2639181
6266,0.19019872
6267,0.18050253
6268,0.15181088
6269,0.12595819
6270,0.11181876
6271,0.08832708
6272,0.08234723
6273,0.07886812
6274,0.05315377
6275,0.057186924
6276,0.10304119
6277,0.17039509
6278,0.14836468
6279,0.19628018
6280,0.1448855
6281,0.27525756
6282,0.35999268
6283,0.35826623
6284,0.44456506
6285,0.416905
6286,0.437788
6287,0.43438458
6288,0.40038717
6289,0.30950645
6290,0.28744465
6291,0.2688421
6292,0.22865087
6293,0.1736646
6294,0.086974725
6295,0.036150806
6296,0.08225894
6297,0.07926114
6298,0.04442767
6299,0.06796792
6300,0.18325645
6301,0.20282117
6302,0.23218426
6303,0.22359166
6304,0.15564933
6305,0.2962461
6306,0.39410192
6307,0.4124624
6308,0.5239629
6309,0.5254736
6310,0.6192509
6311,0.5016039
6312,0.34021622
6313,0.27519768
6314,0.23513554
6315,0.17574716
6316,0.1622167
6317,0.15210904
6318,0.124911755
6319,0.07364795
6320,0.07717341
6321,0.08571385
6322,0.0698194
6323,0.050429583
6324,0.116789296
6325,0.19199748
6326,0.18486476
6327,0.21147293
6328,0.1485639
6329,0.28831404
6330,0.37443006
6331,0.41009372
6332,0.45118463
6333,0.4231326
6334,0.50375175
6335,0.6001858
6336,0.499277
6337,0.37473336
6338,0.28540778
6339,0.30730748
6340,0.22807962
6341,0.17414561
